member (merged row in the split CSV),party_source,giver_slice,raw_recipient_string_as_filed,total,items
Rep. Robert Menendez (D-NJ),members-table,health_focused,REP ROB MENENDEZ,9000.0,6
Rep. Robert Menendez (D-NJ),members-table,health_focused,"REP. ROBERT J. MENENDEZ, JR",8500.0,4
Rep. Robert Menendez (D-NJ),members-table,health_focused,SENATOR ROBERT MENENDEZ,6000.0,3
Rep. Robert Menendez (D-NJ),members-table,health_focused,REP. ROB MENENDEZ,5000.0,5
Rep. Robert Menendez (D-NJ),members-table,health_focused,REP. ROBERT J. MENENDEZ JR,4000.0,3
Rep. Robert Menendez (D-NJ),members-table,health_focused,REP. ROB MENENDEZ JR,4000.0,1
Rep. Robert Menendez (D-NJ),members-table,health_focused,REP ROBERT MENENDEZ,3500.0,2
Rep. Robert Menendez (D-NJ),members-table,health_focused,SEN. ROBERT J. MENENDEZ,2500.0,1
Rep. Robert Menendez (D-NJ),members-table,health_focused,"ROBERT J. MENENDEZ, JR",2500.0,1
Rep. Robert Menendez (D-NJ),members-table,health_focused,"REP. ROBERT JACOBSEN MENENDEZ, JR",2500.0,1
Rep. Robert Menendez (D-NJ),members-table,health_focused,SENATOR ROBERT MENENDEZ SR,2500.0,1
Rep. Robert Menendez (D-NJ),members-table,health_focused,SENATOR BOB MENENDEZ,2000.0,2
Rep. Robert Menendez (D-NJ),members-table,health_focused,REP. ROBERT MENENDEZ,1500.0,3
Rep. Robert Menendez (D-NJ),members-table,health_focused,CONGRESSMAN ROB MENENDEZ,250.0,1
Rep. Robert Menendez (D-NJ),members-table,health_focused,ROBERT MENENDEZ JR,200.0,1
Rep. Robert Menendez (D-NJ),members-table,mixed_diversified,SEN. ROBERT MENENDEZ,26500.0,12
Rep. Robert Menendez (D-NJ),members-table,mixed_diversified,ROBERT MENENDEZ,23500.0,13
Rep. Robert Menendez (D-NJ),members-table,mixed_diversified,"REP. ROBERT J. MENENDEZ, JR",12000.0,10
Rep. Robert Menendez (D-NJ),members-table,mixed_diversified,"REP. ROB MENENDEZ, JR",5500.0,4
Rep. Robert Menendez (D-NJ),members-table,mixed_diversified,REP ROB MENENDEZ,3500.0,2
Rep. Robert Menendez (D-NJ),members-table,mixed_diversified,SEN. BOB MENENDEZ,2000.0,2
Rep. Robert Menendez (D-NJ),members-table,mixed_diversified,BOB MENENDEZ,1000.0,1
Rep. Robert Menendez (D-NJ),members-table,mixed_diversified,REP. ROB MENENDEZ,1000.0,1
Rep. Robert Menendez (D-NJ),members-table,mixed_diversified,REP. ROBERT MENENDEZ JR,500.0,2
"Rep. Robert P. Bresnahan, Jr. (R-PA)",members-table,health_focused,REP. ROB BRESNAHAN,2500.0,1
"Rep. Robert P. Bresnahan, Jr. (R-PA)",members-table,health_focused,CONGRESSMAN ROB BRESNAHAN,1500.0,1
"Rep. Robert P. Bresnahan, Jr. (R-PA)",members-table,health_focused,"REP. ROB BRESNAHAN, JR",1000.0,1
"Rep. Robert P. Bresnahan, Jr. (R-PA)",members-table,mixed_diversified,REP ROB BRESNAHAN JR,2500.0,1
"Rep. Robert P. Bresnahan, Jr. (R-PA)",members-table,mixed_diversified,"REP. ROB BRESNAHAN, JR",2500.0,1
Rep. Robin L. Kelly (D-IL),members-table,health_focused,ROBIN KELLY,82500.0,44
Rep. Robin L. Kelly (D-IL),members-table,health_focused,REP. ROBIN LYNNE KELLY,38000.0,23
Rep. Robin L. Kelly (D-IL),members-table,health_focused,REP. ROBIN KELLY,34400.0,17
Rep. Robin L. Kelly (D-IL),members-table,health_focused,REP ROBIN KELLY,24500.0,15
Rep. Robin L. Kelly (D-IL),members-table,health_focused,CONGRESSWOMAN ROBIN KELLY,14000.0,6
Rep. Robin L. Kelly (D-IL),members-table,mixed_diversified,REP. ROBIN LYNNE KELLY,50500.0,26
Rep. Robin L. Kelly (D-IL),members-table,mixed_diversified,ROBIN KELLY,22500.0,15
Rep. Robin L. Kelly (D-IL),members-table,mixed_diversified,REP. ROBIN KELLY,21500.0,17
Rep. Robin L. Kelly (D-IL),members-table,mixed_diversified,HON. ROBIN KELLY,7400.0,4
Rep. Robin L. Kelly (D-IL),members-table,mixed_diversified,REP ROBIN KELLY,2000.0,2
Rep. Roger Williams (R-TX),members-table,health_focused,CONGRESSMAN ROGER WILLIAMS,17500.0,6
Rep. Roger Williams (R-TX),members-table,health_focused,ROGER WILLIAMS,2250.0,2
Rep. Ron Estes (R-KS),members-table,health_focused,REP. RON ESTES,31500.0,16
Rep. Ron Estes (R-KS),members-table,health_focused,RON ESTES,18000.0,13
Rep. Ron Estes (R-KS),members-table,health_focused,CONGRESSMAN RON ESTES,8000.0,3
Rep. Ron Estes (R-KS),members-table,health_focused,REP RON ESTES,8000.0,5
Rep. Ron Estes (R-KS),members-table,mixed_diversified,REP. RON ESTES,59500.0,35
Rep. Ron Estes (R-KS),members-table,mixed_diversified,REP RON ESTES,11500.0,6
Rep. Ron Estes (R-KS),members-table,mixed_diversified,RON ESTES,9000.0,6
Rep. Ron Estes (R-KS),members-table,mixed_diversified,REP. RONALD GENE ESTES,3500.0,3
Rep. Ronny Jackson (R-TX),members-table,mixed_diversified,REP. RONNY LYNN JACKSON,4000.0,3
Rep. Ronny Jackson (R-TX),members-table,mixed_diversified,REP. RONNY JACKSON,4000.0,4
Rep. Ronny Jackson (R-TX),members-table,mixed_diversified,RONNY JACKSON,1000.0,1
Rep. Rosa L. DeLauro (D-CT),members-table,health_focused,CONGRESSWOMAN ROSA DELAURO,10500.0,3
Rep. Rosa L. DeLauro (D-CT),members-table,health_focused,ROSA DELAURO,10000.0,5
Rep. Rosa L. DeLauro (D-CT),members-table,mixed_diversified,REP. ROSA L. DELAURO,6910.0,7
Rep. Rosa L. DeLauro (D-CT),members-table,mixed_diversified,ROSA DELAURO,5500.0,2
Rep. Rosa L. DeLauro (D-CT),members-table,mixed_diversified,REP. ROSA DELAURO,3740.0,13
Rep. Rosa L. DeLauro (D-CT),members-table,mixed_diversified,REP. ROSA LUISA DELAURO,1000.0,1
Rep. Rudy Yakym III (R-IN),members-table,health_focused,RUDY YAKYM,41750.0,25
Rep. Rudy Yakym III (R-IN),members-table,health_focused,"REP. RUDY YAKYM, III",25000.0,12
Rep. Rudy Yakym III (R-IN),members-table,health_focused,"REP. RUDOLPH CHESTER YAKYM, III",14500.0,6
Rep. Rudy Yakym III (R-IN),members-table,health_focused,RUDY C YAKYM III,12500.0,3
Rep. Rudy Yakym III (R-IN),members-table,health_focused,REP RUDY YAKYM III,11500.0,6
Rep. Rudy Yakym III (R-IN),members-table,health_focused,CONGRESSMAN RUDY YAKYM,8000.0,4
Rep. Rudy Yakym III (R-IN),members-table,health_focused,REP RUDY YAKYM,5000.0,1
Rep. Rudy Yakym III (R-IN),members-table,health_focused,REP. RUDY YAKYM,2500.0,3
Rep. Rudy Yakym III (R-IN),members-table,health_focused,REP. RUDOLPH CHESTER YAKYM III,1500.0,1
Rep. Rudy Yakym III (R-IN),members-table,health_focused,REP. RUDY YAKYM III,1000.0,1
Rep. Rudy Yakym III (R-IN),members-table,mixed_diversified,"REP. RUDY YAKYM, III",17500.0,13
Rep. Rudy Yakym III (R-IN),members-table,mixed_diversified,RUDY YAKYM,5500.0,4
Rep. Rudy Yakym III (R-IN),members-table,mixed_diversified,REP RUDY YAKYM III,5000.0,2
Rep. Rudy Yakym III (R-IN),members-table,mixed_diversified,CONGRESSMAN RUDY YAKYM,2000.0,2
Rep. Rudy Yakym III (R-IN),members-table,mixed_diversified,REP RUDY YAKYM,2000.0,2
Rep. Russ Fulcher (R-ID),members-table,health_focused,RUSS FULCHER,7000.0,4
Rep. Russ Fulcher (R-ID),members-table,health_focused,CONGRESSMAN RUSS FULCHER,2500.0,1
Rep. Russ Fulcher (R-ID),members-table,health_focused,REP. RUSSELL M. FULCHER,2000.0,2
Rep. Russ Fulcher (R-ID),members-table,health_focused,REP. RUSSELL MARK FULCHER,1000.0,1
Rep. Russ Fulcher (R-ID),members-table,health_focused,REP. RUSS FULCHER,1000.0,1
Rep. Russ Fulcher (R-ID),members-table,mixed_diversified,REP RUSS FULCHER,1000.0,1
Rep. Russell Fry (R-SC),members-table,health_focused,RUSSELL FRY,21500.0,13
Rep. Russell Fry (R-SC),members-table,health_focused,CONGRESSMAN RUSSELL FRY,12000.0,8
Rep. Russell Fry (R-SC),members-table,health_focused,REP. RUSSELL FRY,4500.0,3
Rep. Russell Fry (R-SC),members-table,health_focused,REP. RUSSELL WILLIAM FRY,3500.0,2
Rep. Russell Fry (R-SC),members-table,health_focused,REP. RUSSELL W. FRY,2000.0,2
Rep. Russell Fry (R-SC),members-table,mixed_diversified,RUSSELL FRY,4500.0,2
Rep. Russell Fry (R-SC),members-table,mixed_diversified,REP. RUSSELL FRY,4000.0,4
Rep. Russell Fry (R-SC),members-table,mixed_diversified,REP. RUSSELL W. FRY,3000.0,3
Rep. Russell Fry (R-SC),members-table,mixed_diversified,REP RUSSELL FRY,2000.0,2
Rep. Russell Fry (R-SC),members-table,mixed_diversified,REP. RUSSELL WILLIAM FRY,2000.0,2
Rep. Ryan K. Zinke (R-MT),members-table,health_focused,RYAN ZINKE,20000.0,12
Rep. Ryan K. Zinke (R-MT),members-table,health_focused,CONGRESSMAN RYAN ZINKE,7500.0,3
Rep. Ryan K. Zinke (R-MT),members-table,health_focused,REP. RYAN KEITH ZINKE,1000.0,1
Rep. Ryan K. Zinke (R-MT),members-table,mixed_diversified,REP. RYAN ZINKE,19250.0,10
Rep. Ryan K. Zinke (R-MT),members-table,mixed_diversified,REP. RYAN KEITH ZINKE,5000.0,5
Rep. Ryan K. Zinke (R-MT),members-table,mixed_diversified,REP RYAN ZINKE,1000.0,1
Rep. Ryan K. Zinke (R-MT),members-table,mixed_diversified,HON. RYAN ZINKE,500.0,1
Rep. Ryan K. Zinke (R-MT),members-table,mixed_diversified,CONGRESSMAN RYAN ZINKE,500.0,1
Rep. Ryan Mackenzie (R-PA),members-table,health_focused,REP. RYAN MACKENZIE,7000.0,4
Rep. Ryan Mackenzie (R-PA),members-table,health_focused,RYAN MACKENZIE,7000.0,4
Rep. Ryan Mackenzie (R-PA),members-table,health_focused,CONGRESSMAN RYAN MACKENZIE,1500.0,1
Rep. Ryan Mackenzie (R-PA),members-table,mixed_diversified,REP. RYAN MACKENZIE,2500.0,1
Rep. Ryan Mackenzie (R-PA),members-table,mixed_diversified,REP. RYAN EDWARD MACKENZIE,1000.0,1
Rep. Salud O. Carbajal (D-CA),members-table,health_focused,REP. SALUD O. CARBAJAL,19000.0,9
Rep. Salud O. Carbajal (D-CA),members-table,health_focused,REP. SALUD CARBAJAL,7500.0,4
Rep. Salud O. Carbajal (D-CA),members-table,health_focused,SALUD CARBAJAL,6250.0,6
Rep. Salud O. Carbajal (D-CA),members-table,health_focused,REP SALUD CARBAJAL,4000.0,2
Rep. Salud O. Carbajal (D-CA),members-table,health_focused,REP. SALUD ORTIZ CARBAJAL,2500.0,1
Rep. Salud O. Carbajal (D-CA),members-table,mixed_diversified,SALUD CARBAJAL,7500.0,4
Rep. Salud O. Carbajal (D-CA),members-table,mixed_diversified,REP. SALUD O. CARBAJAL,4500.0,2
Rep. Salud O. Carbajal (D-CA),members-table,mixed_diversified,CONGRESSMAN SALUD CARBAJAL,2000.0,2
Rep. Salud O. Carbajal (D-CA),members-table,mixed_diversified,REP. SALUD CARBAJAL,2000.0,2
Rep. Salud O. Carbajal (D-CA),members-table,mixed_diversified,REP SALUD CARBAJAL,1500.0,1
Rep. Sam Graves (R-MO),members-table,health_focused,"REP. SAMUEL BRUCE GRAVES, JR",5000.0,2
Rep. Sam Graves (R-MO),members-table,health_focused,SAM GRAVES,4000.0,3
Rep. Sam Graves (R-MO),members-table,health_focused,"REP. SAM GRAVES, JR",2500.0,1
Rep. Sam Graves (R-MO),members-table,health_focused,CONGRESSMAN SAMUEL GRAVES,1000.0,1
Rep. Sam Graves (R-MO),members-table,mixed_diversified,"REP. SAMUEL BRUCE GRAVES, JR",11000.0,8
Rep. Sam Graves (R-MO),members-table,mixed_diversified,"REP. SAM GRAVES, JR",5000.0,2
Rep. Sam T. Liccardo (D-CA),members-table,health_focused,REP. SAM LICCARDO,11000.0,6
Rep. Sam T. Liccardo (D-CA),members-table,health_focused,SAM LICCARDO,9500.0,5
Rep. Sam T. Liccardo (D-CA),members-table,health_focused,REP SAM LICCARDO,3000.0,2
Rep. Sam T. Liccardo (D-CA),members-table,health_focused,REP. SAMUEL THEODORE LICCARDO,2500.0,1
Rep. Sam T. Liccardo (D-CA),members-table,mixed_diversified,REP. SAM LICCARDO,5000.0,5
Rep. Sam T. Liccardo (D-CA),members-table,mixed_diversified,REP. SAMUEL THEODORE LICCARDO,2500.0,1
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,health_focused,SANFORD BISHOP,6000.0,6
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,health_focused,"REP. SANFORD D. BISHOP, JR",5500.0,4
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,health_focused,CONGRESSMAN SANFORD BISHOP,5000.0,1
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,health_focused,REP. SANFORD DIXON BISHOP JR,2000.0,1
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,health_focused,REP. SANFORD D. BISHOP JR,2000.0,2
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,health_focused,"REP. SANFORD BISHOP, JR",1000.0,1
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,mixed_diversified,"REP. SANFORD D. BISHOP, JR",34000.0,11
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,mixed_diversified,REP SANFORD D BISHOP JR,7500.0,3
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,mixed_diversified,SANFORD BISHOP,5000.0,4
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,mixed_diversified,"REP. SANFORD BISHOP, JR",4500.0,3
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,mixed_diversified,REP. DAN BISHOP,2000.0,2
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,mixed_diversified,REP. SANFORD BISHOP,1750.0,3
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,mixed_diversified,CONGRESSMAN SANFORD BISHOP,1500.0,1
"Rep. Sanford D. Bishop, Jr. (D-GA)",members-table,mixed_diversified,"REP. SANFORD DIXON BISHOP, JR",1000.0,1
Rep. Sara Jacobs (D-CA),members-table,health_focused,SARA JACOBS,2500.0,2
Rep. Sarah Elfreth (D-MD),members-table,health_focused,SARAH ELFRETH,6500.0,3
Rep. Sarah Elfreth (D-MD),members-table,health_focused,SEN. SARAH KELLY ELFRETH,2500.0,1
Rep. Sarah Elfreth (D-MD),members-table,health_focused,REP. SARAH ELFRETH,1000.0,1
Rep. Sarah Elfreth (D-MD),members-table,mixed_diversified,REP. SARAH ELFRETH,5000.0,4
Rep. Sarah Elfreth (D-MD),members-table,mixed_diversified,SARAH ELFRETH,1000.0,1
Rep. Sarah McBride (D-DE),members-table,health_focused,SARAH MCBRIDE,11000.0,6
Rep. Sarah McBride (D-DE),members-table,health_focused,REP. SARAH MCBRIDE,5000.0,3
Rep. Sarah McBride (D-DE),members-table,health_focused,CONGRESSWOMAN SARAH MCBRIDE,2000.0,1
Rep. Sarah McBride (D-DE),members-table,mixed_diversified,SARAH MCBRIDE,6000.0,2
Rep. Sarah McBride (D-DE),members-table,mixed_diversified,REP. SARAH MCBRIDE,2500.0,3
Rep. Sarah McBride (D-DE),members-table,mixed_diversified,REP SARAH MCBRIDE,2000.0,2
Rep. Scott Fitzgerald (R-WI),members-table,health_focused,CONGRESSMAN SCOTT FITZGERALD,18000.0,6
Rep. Scott Fitzgerald (R-WI),members-table,health_focused,SCOTT FITZGERALD,5000.0,5
Rep. Scott Fitzgerald (R-WI),members-table,health_focused,REP. SCOTT L. FITZGERALD,5000.0,2
Rep. Scott Fitzgerald (R-WI),members-table,health_focused,REP. SCOTT LAWRENCE FITZGERALD,2500.0,1
Rep. Scott Fitzgerald (R-WI),members-table,mixed_diversified,REP. SCOTT L. FITZGERALD,2000.0,2
Rep. Scott Fitzgerald (R-WI),members-table,mixed_diversified,REP SCOTT FITZGERALD,1000.0,1
Rep. Scott Franklin (R-FL),members-table,health_focused,REP. SCOTT FRANKLIN,2500.0,1
Rep. Scott Franklin (R-FL),members-table,health_focused,SCOTT FRANKLIN,2000.0,1
Rep. Scott Franklin (R-FL),members-table,mixed_diversified,REP. SCOTT FRANKLIN,3000.0,2
Rep. Scott H. Peters (D-CA),members-table,health_focused,SCOTT PETERS,91500.0,39
Rep. Scott H. Peters (D-CA),members-table,health_focused,REP. SCOTT PETERS,76400.0,34
Rep. Scott H. Peters (D-CA),members-table,health_focused,REP. SCOTT H. PETERS,34000.0,19
Rep. Scott H. Peters (D-CA),members-table,health_focused,REP SCOTT PETERS,12500.0,8
Rep. Scott H. Peters (D-CA),members-table,health_focused,HON. SCOTT PETERS,6500.0,6
Rep. Scott H. Peters (D-CA),members-table,health_focused,CONGRESSMAN SCOTT PETERS,5000.0,3
Rep. Scott H. Peters (D-CA),members-table,health_focused,REP. SCOTT HARVEY PETERS,2500.0,1
Rep. Scott H. Peters (D-CA),members-table,mixed_diversified,SCOTT PETERS,68900.0,30
Rep. Scott H. Peters (D-CA),members-table,mixed_diversified,REP. SCOTT PETERS,68000.0,25
Rep. Scott H. Peters (D-CA),members-table,mixed_diversified,REP. SCOTT H. PETERS,58500.0,21
Rep. Scott H. Peters (D-CA),members-table,mixed_diversified,REP SCOTT PETERS,7500.0,6
Rep. Scott H. Peters (D-CA),members-table,mixed_diversified,REP. SCOTT HARVEY PETERS,5000.0,2
Rep. Scott H. Peters (D-CA),members-table,mixed_diversified,HON. SCOTT PETERS,2500.0,2
Rep. Scott Perry (R-PA),members-table,health_focused,CONGRESSMAN SCOTT PERRY,3000.0,2
Rep. Scott Perry (R-PA),members-table,health_focused,REP SCOTT PERRY,2000.0,1
Rep. Sean Casten (D-IL),members-table,health_focused,SEAN CASTEN,12000.0,8
Rep. Sean Casten (D-IL),members-table,health_focused,REP. SEAN CASTEN,5000.0,2
Rep. Sean Casten (D-IL),members-table,mixed_diversified,REP. SEAN CASTEN,8500.0,5
Rep. Sean Casten (D-IL),members-table,mixed_diversified,SEAN CASTEN,2500.0,2
Rep. Seth Magaziner (D-RI),members-table,health_focused,SETH MAGAZINER,9500.0,8
Rep. Seth Magaziner (D-RI),members-table,health_focused,CONGRESSMAN SETH MAGAZINER,5000.0,1
Rep. Seth Magaziner (D-RI),members-table,health_focused,REP. SETH M. MAGAZINER,2000.0,2
Rep. Seth Magaziner (D-RI),members-table,mixed_diversified,REP. SETH M. MAGAZINER,13000.0,5
Rep. Seth Magaziner (D-RI),members-table,mixed_diversified,CONGRESSMAN SETH MAGAZINER,5000.0,4
Rep. Seth Magaziner (D-RI),members-table,mixed_diversified,SETH MAGAZINER,2500.0,1
Rep. Seth Magaziner (D-RI),members-table,mixed_diversified,REP. SETH MAGAZINER,2000.0,2
Rep. Seth Magaziner (D-RI),members-table,mixed_diversified,REP SETH MAGAZINER,1000.0,1
Rep. Seth Moulton (D-MA),members-table,health_focused,REP SETH MOULTON,5000.0,1
Rep. Seth Moulton (D-MA),members-table,health_focused,REP. SETH W. MOULTON,4500.0,3
Rep. Seth Moulton (D-MA),members-table,health_focused,CONGRESSMAN SETH MOULTON,4000.0,2
Rep. Seth Moulton (D-MA),members-table,health_focused,SETH MOULTON,1000.0,1
Rep. Seth Moulton (D-MA),members-table,mixed_diversified,REP. SETH MOULTON,16000.0,8
Rep. Seth Moulton (D-MA),members-table,mixed_diversified,SETH MOULTON,4000.0,2
Rep. Sharice Davids (D-KS),members-table,health_focused,REP. SHARICE DAVIDS,49750.0,28
Rep. Sharice Davids (D-KS),members-table,health_focused,SHARICE DAVIDS,9750.0,6
Rep. Sharice Davids (D-KS),members-table,health_focused,REP. SHARICE LYNNETTE DAVIDS,6000.0,3
Rep. Sharice Davids (D-KS),members-table,health_focused,REP SHARICE DAVIDS,2500.0,1
Rep. Sharice Davids (D-KS),members-table,health_focused,CONGRESSWOMAN SHARICE DAVIDS,2000.0,1
Rep. Sharice Davids (D-KS),members-table,health_focused,REPRESENTATIVE SHARICE DAVIDS,500.0,1
Rep. Sharice Davids (D-KS),members-table,mixed_diversified,REP. SHARICE DAVIDS,18230.0,13
Rep. Sharice Davids (D-KS),members-table,mixed_diversified,SHARICE DAVIDS,10750.0,7
Rep. Sharice Davids (D-KS),members-table,mixed_diversified,CONGRESSWOMAN SHARICE DAVIDS,2000.0,2
Rep. Sheri Biggs (R-SC),members-table,health_focused,SHERI BIGGS,4500.0,3
Rep. Sheri Biggs (R-SC),members-table,health_focused,REP SHERI BIGGS,2000.0,1
Rep. Sheri Biggs (R-SC),members-table,mixed_diversified,SHERI BIGGS,4500.0,2
Rep. Sheri Biggs (R-SC),members-table,mixed_diversified,REP. SHERI BIGGS,1000.0,1
Rep. Sheri Biggs (R-SC),members-table,mixed_diversified,CONGRESSWOMAN SHERI BIGGS,1000.0,1
Rep. Sheri Biggs (R-SC),members-table,mixed_diversified,REP. SHERYL SCOTT BIGGS,1000.0,1
Rep. Sheri Biggs (R-SC),members-table,mixed_diversified,REP. SHERRI BIGGS,500.0,1
Rep. Shomari Figures (D-AL),members-table,health_focused,SHOMARI FIGURES,4500.0,3
Rep. Shomari Figures (D-AL),members-table,health_focused,REP. SHOMARI FIGURES,2500.0,2
Rep. Shomari Figures (D-AL),members-table,health_focused,REP SHOMARI FIGURES,2000.0,1
Rep. Shomari Figures (D-AL),members-table,mixed_diversified,REP. SHOMARI FIGURES,2500.0,1
Rep. Shomari Figures (D-AL),members-table,mixed_diversified,SHOMARI FIGURES,2200.0,4
Rep. Shomari Figures (D-AL),members-table,mixed_diversified,REP SHOMARI FIGURES,1000.0,1
Rep. Shomari Figures (D-AL),members-table,mixed_diversified,CONGRESSMAN SHOMARI FIGURES,500.0,1
Rep. Shontel M. Brown (D-OH),members-table,health_focused,REP. SHONTEL M. BROWN,18000.0,8
Rep. Shontel M. Brown (D-OH),members-table,health_focused,SHONTEL BROWN,13500.0,12
Rep. Shontel M. Brown (D-OH),members-table,health_focused,REP. SHONTEL BROWN,3000.0,2
Rep. Shontel M. Brown (D-OH),members-table,mixed_diversified,REP. SHONTEL M. BROWN,20000.0,12
Rep. Shontel M. Brown (D-OH),members-table,mixed_diversified,REP. SHONTEL BROWN,5500.0,5
Rep. Shontel M. Brown (D-OH),members-table,mixed_diversified,REP SHONTEL BROWN,3500.0,2
Rep. Shontel M. Brown (D-OH),members-table,mixed_diversified,REP. SHONTEL MONIQUE BROWN,2500.0,1
Rep. Shontel M. Brown (D-OH),members-table,mixed_diversified,SHONTEL BROWN,2000.0,2
Rep. Shri Thanedar (D-MI),members-table,health_focused,CONGRESSMAN SHRI THANEDAR,5000.0,1
Rep. Shri Thanedar (D-MI),members-table,mixed_diversified,REP. SHRI THANEDAR,2000.0,2
Rep. Shri Thanedar (D-MI),members-table,mixed_diversified,SHRI THANEDAR,1000.0,1
Rep. Stacey E. Plaskett (D-VI),members-table,health_focused,REP. STACEY ELIZABETH PLASKETT,8500.0,5
Rep. Stacey E. Plaskett (D-VI),members-table,health_focused,REP. STACEY PLASKETT,8000.0,5
Rep. Stacey E. Plaskett (D-VI),members-table,health_focused,STACEY PLASKETT,1500.0,1
Rep. Stacey E. Plaskett (D-VI),members-table,mixed_diversified,REP. STACEY ELIZABETH PLASKETT,6000.0,5
Rep. Stacey E. Plaskett (D-VI),members-table,mixed_diversified,REP STACEY PLASKETT,3500.0,2
Rep. Stacey E. Plaskett (D-VI),members-table,mixed_diversified,REP. STACEY PLASKETT,1500.0,1
Rep. Stacey E. Plaskett (D-VI),members-table,mixed_diversified,STACEY PLASKETT,1000.0,1
Rep. Steny H. Hoyer (D-MD),members-table,health_focused,REP. STENY HAMILTON HOYER,102500.0,28
Rep. Steny H. Hoyer (D-MD),members-table,health_focused,STENY HOYER,26500.0,10
Rep. Steny H. Hoyer (D-MD),members-table,health_focused,REP. STENY HOYER,14000.0,5
Rep. Steny H. Hoyer (D-MD),members-table,health_focused,CONGRESSMAN STENY HOYER,5000.0,1
Rep. Steny H. Hoyer (D-MD),members-table,health_focused,REP STENY HOYER,3000.0,1
Rep. Steny H. Hoyer (D-MD),members-table,health_focused,HON. STENY HOYER,1000.0,1
Rep. Steny H. Hoyer (D-MD),members-table,health_focused,STENY H. HOYER,1000.0,1
Rep. Steny H. Hoyer (D-MD),members-table,mixed_diversified,REP. STENY HAMILTON HOYER,57500.0,17
